web-scraper-order,web-scraper-start-url,播放量,日期_,up主,name_,link,link-href,点赞数,硬币数,收藏数,弹幕数,pinglun数
"1587742521-1323","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=37","26.7万","2020-02-24","央视新闻","【外交部】外交部新发言人赵立坚亮相！","【外交部】外交部新发言人赵立坚亮相！","https://www.bilibili.com/video/BV1b7411u7Gv?from=search&seid=11354734311706329974","1.5万","785","868","300","993"
"1587747393-1733","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=16","58.4万","2020-03-12","环球网","柬埔寨首相洪森：台湾是中国的一个省","柬埔寨首相洪森：台湾是中国的一个省","https://www.bilibili.com/video/BV1DE411V776?from=search&seid=16126204020275372214","5.1万","3491","3354","300","2169"
"1587739399-1198","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=43","21.6万","2020-04-15","央视网快看","因疫情向中国索赔？俄外长拉夫罗夫：这种说法超出底线","因疫情向中国索赔？俄外长拉夫罗夫：这种说法超出底线","https://www.bilibili.com/video/BV1KZ4y147BM?from=search&seid=550127077071835466","7666","125","614","178","655"
"1587748401-1821","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=12","70.7万","2020-02-07","央视新闻","武汉市将配合调查组调查李文亮事件","武汉市将配合调查组调查李文亮事件","https://www.bilibili.com/video/BV1n741187aP?from=search&seid=12396344244785602663","2.1万","2108","1455","500","1792"
"1587747151-1712","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=17","55.6万","2020-03-19","观察者网","纽约市长喊话特朗普：快派军队建医院","纽约市长喊话特朗普：快派军队建医院","https://www.bilibili.com/video/BV1zE411P7CB?from=search&seid=4469180170342075254","2.2万","453","1027","300","3574"
"1587742465-1318","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=37","26.3万","2020-04-18","央视频","挣钱难还是花钱难？马云：花钱","挣钱难还是花钱难？马云：花钱","https://www.bilibili.com/video/BV1uT4y1V7Nv?from=search&seid=11354734311706329974","1.3万","352","1221","500","2727"
"1587746231-1632","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=21","48.0万","2020-02-28","NathanRich火锅大王","如果疫情在美国爆发，会发生什么？（对比自制H1N1时间线解析） | Nathan Rich 火锅大王","如果疫情在美国爆发，会发生什么？（对比自制H1N1时间线解析） | Nathan Rich 火锅大王","https://www.bilibili.com/video/BV117411N7Yw?from=search&seid=16176515025194647685","3.6万","2.0万","6571","414","2288"
"1587737696-1049","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=50","17.0万","2020-04-19","央视新闻","张文宏：偶尔出现病例别奇怪！该读书的读书……","张文宏：偶尔出现病例别奇怪！该读书的读书……","https://www.bilibili.com/video/BV1E54y197QQ?from=search&seid=16072574232023221122","1.4万","246","378","146","571"
"1587746934-1693","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=18","54.0万","2020-03-26","歪果仁研究协会","世界各国都有哪些关于新冠肺炎的谣言？我看呆了！｜TOP 5","世界各国都有哪些关于新冠肺炎的谣言？我看呆了！｜TOP 5","https://www.bilibili.com/video/BV1N741117n8?from=search&seid=3413766172473597036","5.2万","9376","3656","1000","1866"
"1587738154-1089","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=48","17.9万","2020-03-27","财联社CC新闻","美国确诊病例全球最多，比尔盖茨喊话全美学中国","美国确诊病例全球最多，比尔盖茨喊话全美学中国","https://www.bilibili.com/video/BV1hA41187b2?from=search&seid=4833573662749179785","3522","39","377","207","794"
"1587739711-1225","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=41","22.9万","2020-03-25","歪果仁在中国","“特朗普搞成这样子，估计我的旗帜麻烦了” 义乌的外贸商真耿直啊……","“特朗普搞成这样子，估计我的旗帜麻烦了” 义乌的外贸商真耿直啊……","https://www.bilibili.com/video/BV1y741117vQ?from=search&seid=11401787920738282702","9835","96","642","115","494"
"1587744791-1521","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=27","37.2万","2020-04-20","观察者网","特朗普称美国有足够的检测能力，州长：这是妄想","特朗普称美国有足够的检测能力，州长：这是妄想","https://www.bilibili.com/video/BV16Q4y1K7MV?from=search&seid=8884194274762229947","2.1万","214","695","500","1210"
"1587739321-1191","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=43","21.5万","2020-03-09","青春山东","意大利扩大封城大批民众连夜逃离，总理:现在需要负起责任","意大利扩大封城大批民众连夜逃离，总理:现在需要负起责任","https://www.bilibili.com/video/BV1GE411T78G?from=search&seid=550127077071835466","4468","36","410","498","911"
"1587745250-1561","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=25","40.1万","2020-04-10","观察者网","黑人在沃尔玛被警察莫名驱逐 就因为戴了口罩？","黑人在沃尔玛被警察莫名驱逐 就因为戴了口罩？","https://www.bilibili.com/video/BV1Ai4y187K4?from=search&seid=529617444697657882","2.3万","347","889","500","1620"
"1587744224-1471","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=29","33.8万","2020-01-24","浙江共青团","证据确凿！新冠肺炎病毒来自野生动物","证据确凿！新冠肺炎病毒来自野生动物","https://www.bilibili.com/video/BV1F7411Y7CY?from=search&seid=13523655749916276358","1.7万","817","1607","64","1062"
"1587737685-1048","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=50","17.0万","2020-02-24","斜阳不知归","新冠病毒来源搞清楚了？美科学家给出两种可能，但产生时间很肯定","新冠病毒来源搞清楚了？美科学家给出两种可能，但产生时间很肯定","https://www.bilibili.com/video/BV1c7411u7Ly?from=search&seid=16072574232023221122","949","31","325","177","298"
"1587748827-1858","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=10","79.0万","2020-03-27","环球时报","英国首相确诊感染新冠病毒","英国首相确诊感染新冠病毒","https://www.bilibili.com/video/BV1CV411f7oq?from=search&seid=13435403060158897381","3.2万","1384","2867","300","5823"
"1587744105-1461","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=30","33.2万","2020-03-03","小央视频","病毒是美国中情局“造”的？美俄嘴仗扯上新冠病毒","病毒是美国中情局“造”的？美俄嘴仗扯上新冠病毒","https://www.bilibili.com/video/BV1EE411473A?from=search&seid=14031387445542548896","1.7万","885","2368","500","2104"
"1587740063-1256","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=40","23.6万","2020-04-23","观察者网","谭德塞称新冠病毒将与人类长期共存：沾沾自喜很危险","谭德塞称新冠病毒将与人类长期共存：沾沾自喜很危险","https://www.bilibili.com/video/BV1gi4y1b7mS?from=search&seid=7485136631995903967","1.6万","264","438","180","657"
"1587739388-1197","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=43","21.6万","2020-03-06","新京报动新闻","武汉一新冠患者出院6天后“猝死”3D还原诊治始末","武汉一新冠患者出院6天后“猝死”3D还原诊治始末","https://www.bilibili.com/video/BV1FE411s7cL?from=search&seid=550127077071835466","2152","74","447","266","981"
"1587739204-1181","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=44","21.3万","2020-03-10","观察者网","多少美国人接受过病毒检测？美国卫生部长：没法告诉你","多少美国人接受过病毒检测？美国卫生部长：没法告诉你","https://www.bilibili.com/video/BV1oE411N7gu?from=search&seid=12579138808019257569","1.0万","199","467","500","1529"
"1587745914-1604","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=22","44.7万","2020-01-27","小央视频","一名上海护士收费口求助要去武汉","一名上海护士收费口求助要去武汉","https://www.bilibili.com/video/BV11741167uJ?from=search&seid=11908995804174960468","3.2万","2259","1335","477","712"
"1587745830-1597","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=23","43.8万","2020-04-08","观察者网","特朗普为淡化疫情找借口：我可是美国的啦啦队员","特朗普为淡化疫情找借口：我可是美国的啦啦队员","https://www.bilibili.com/video/BV195411472m?from=search&seid=1405496573423650857","2.9万","696","1100","500","9173"
"1587747711-1761","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=15","61.8万","2020-03-23","央视频","特朗普总强调“中国病毒” 连美国政客都看不下去了，这样回怼！","特朗普总强调“中国病毒” 连美国政客都看不下去了，这样回怼！","https://www.bilibili.com/video/BV1H7411m7L5?from=search&seid=15975337900553312973","2.7万","759","2245","500","1877"
"1587744963-1536","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=26","37.8万","2020-04-13","观察者网","曾经说复活节前复工的特朗普，现在呼吁美国人在家祈祷","曾经说复活节前复工的特朗普，现在呼吁美国人在家祈祷","https://www.bilibili.com/video/BV1ET4y1G7s6?from=search&seid=6466329653341452850","2.3万","233","787","500","2258"
"1587742652-1334","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=36","27.4万","2020-02-10","柴知道","【柴知道】如何杀死突如其来的病毒？","【柴知道】如何杀死突如其来的病毒？","https://www.bilibili.com/video/BV1w741147Rs?from=search&seid=4394863010343849477","2.7万","2.1万","8057","891","1204"
"1587739070-1169","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=44","20.8万","2020-03-19","小央视频","韩国口罩成硬通货：三个换醒酒汤、五个可理发","韩国口罩成硬通货：三个换醒酒汤、五个可理发","https://www.bilibili.com/video/BV1WE411P77F?from=search&seid=12579138808019257569","1.0万","89","532","192","1216"
"1587748429-1823","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=11","70.8万","2020-03-20","央视新闻","【外交部】中国产品携带病毒？哗众取宠 欺世盗名！","【外交部】中国产品携带病毒？哗众取宠 欺世盗名！","https://www.bilibili.com/video/BV18E411A7Ue?from=search&seid=10058164653698410445","6.4万","9575","3941","500","2117"
"1587745552-1587","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=23","42.3万","2020-04-10","观察者网","民主党竞选团队盘点：特朗普被福奇“打脸”的时刻","民主党竞选团队盘点：特朗普被福奇“打脸”的时刻","https://www.bilibili.com/video/BV1RK4y1r7SZ?from=search&seid=1405496573423650857","3.0万","958","2389","500","2335"
"1587738508-1120","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=47","19.2万","2020-02-28","泡菜女博士郑晓贞","新冠肺炎韩国“爆发”？为何还不戴口罩？韩国人是这么想的！","新冠肺炎韩国“爆发”？为何还不戴口罩？韩国人是这么想的！","https://www.bilibili.com/video/BV1GE411H7PU?from=search&seid=1278153562163591620","6160","1222","434","1000","643"
"1587745344-1569","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=24","40.7万","2020-01-26","Kuma轻松熊","【新冠肺炎】患者家属的实际情况，这几条建议你一定要听！","【新冠肺炎】患者家属的实际情况，这几条建议你一定要听！","https://www.bilibili.com/video/BV1h7411k73b?from=search&seid=13987666340698727303","2.4万","1.6万","4557","1000","1200"
"1587747739-1763","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=14","62.1万","2020-02-10","观察者网","美参议员竟称新冠病毒为中国生物战计划 崔天凯回应：疯狂至极","美参议员竟称新冠病毒为中国生物战计划 崔天凯回应：疯狂至极","https://www.bilibili.com/video/BV1i741147ro?from=search&seid=4155958797616039247","2.2万","554","1612","500","3729"
"1587748899-1864","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=9","79.8万","2020-02-01","听狐说","致敬！逆行者！","致敬！逆行者！","https://www.bilibili.com/video/BV1Z7411s7N3?from=search&seid=8041107477482774100","6.5万","4.4万","2.6万","1500","1256"
"1587744507-1496","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=28","35.7万","2020-02-29","小央视频","国防部：解放军组织战备巡航 针对的就是“台独”势力","国防部：解放军组织战备巡航 针对的就是“台独”势力","https://www.bilibili.com/video/BV1FE411n7F5?from=search&seid=15825411202350429674","2.0万","1777","1331","300","1904"
"1587738408-1111","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=47","18.8万","2020-04-13","辽宁共青团","高校因疫情延迟开学，大学生们在家里憋出十八般“武艺”","高校因疫情延迟开学，大学生们在家里憋出十八般“武艺”","https://www.bilibili.com/video/BV15A411h76r?from=search&seid=1278153562163591620","9839","183","539","145","548"
"1587740612-1301","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=38","25.6万","2020-02-22","半醒活人","【#中国向日本捐赠核酸测试试剂盒# 日网友喊话安倍：好好珍惜别浪费】","【#中国向日本捐赠核酸测试试剂盒# 日网友喊话安倍：好好珍惜别浪费】","https://www.bilibili.com/video/BV1N7411c7Cz?from=search&seid=1443031990306521138","1862","21","250","107","385"
"1587737841-1062","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=50","17.4万","2020-04-21","央视新闻","【复工初体验】挣了20块！记者在武汉担任洗头小工的一天","【复工初体验】挣了20块！记者在武汉担任洗头小工的一天","https://www.bilibili.com/video/BV1ia4y1x7Nu?from=search&seid=16072574232023221122","1.7万","1794","627","1500","646"
"1587742487-1320","https://search.bilibili.com/all?keyword=%E6%96%B0%E5%86%A0%E8%82%BA%E7%82%8E&order=click&duration=0&tids_1=0&page=37","26.4万","2020-04-24","观察者网","双胞胎兄弟相隔100年去世：一人死于西班牙大流感 一人死于新冠肺炎","双胞胎兄弟相隔100年去世：一人死于西班牙大流感 一人死于新冠肺炎","https://www.bilibili.com/video/BV1r54y1Q7Nm?from=search&seid=11354734311706329974","2.1万","262","1017","500","1414"
